id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-07-29 03:01:38,[3],0.088,False,1298,10929,68,3,1.3.2,996303,0.031711906000000005
dcrhive.com,mainnet,2022-06-23,2025-07-29 03:01:37,[3],1,False,279,28597,211,1,1.3.2+bec2d12a0,996303,0.0068163495
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-07-29 03:01:38,[3],0.9500000000000001,False,116,14391,97,320,1.3.2+bec2d12a0,996303,0.0028340379
decred.stake.fun,mainnet,2021-01-28,2025-07-29 03:01:37,[3],0.5,False,46,31437,192,46,1.3.1,996303,0.0011238426
decredvoting.com,mainnet,2021-02-01,2025-07-29 03:01:38,[3],1,False,168,7950,52,1,1.3.2,996303,0.0041044685
stakey.net,mainnet,2020-10-22,2025-07-29 03:01:38,[3],1,False,329,35361,271,0,1.3.2+f79363a87,996303,0.008037917
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-07-29 03:01:37,[3],0.6900000000000001,False,1023,310568,683,897,1.4.0-pre+b0fb5469c,1705196,0.20023488
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-07-29 03:01:38,[3],0.30000000000000004,False,237,18773,114,1,1.4.0-pre+015cf707b,996303,0.005790232
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-07-29 03:01:37,[3],0.18,False,1077,25813,150,1,1.3.2+bec2d12a0,996303,0.026312575
vsp.dcr.farm,mainnet,2020-12-09,2025-07-29 03:01:37,[3],0.5,False,314,14849,70,2,1.3.2,996303,0.0076714470000000005
vsp.decredcommunity.org,mainnet,2020-11-05,2025-07-29 03:01:38,[3],0.49,False,557,19953,129,12,1.3.2+bec2d12a0,996303,0.0136082675
vsp.stakeminer.com,mainnet,2020-11-09,2025-07-29 03:01:38,[3],1,False,241,34919,225,0,1.3.2+81acb861c,996303,0.0058879578
vspd.99split.com,mainnet,2020-11-17,2025-07-29 03:01:38,[3],0.099,True,30,33899,212,104,1.3.2,996303,0.0007329408
vspd.bass.cf,mainnet,2022-05-01,2025-07-29 03:01:38,[3],0.2,False,245,28521,165,79,1.3.2,996303,0.0059856833
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
