id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-07-21 02:59:51,[3],0.088,False,1235,10605,68,3,1.3.2,994043,0.030024555
dcrhive.com,mainnet,2022-06-23,2025-07-21 02:59:50,[3],1,False,292,28522,211,1,1.3.2+bec2d12a0,994043,0.007098923
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-07-21 02:59:51,[3],0.9500000000000001,False,123,14368,97,320,1.3.2+bec2d12a0,994043,0.0029902998
decred.stake.fun,mainnet,2021-01-28,2025-07-21 02:59:50,[3],0.5,False,51,31426,192,46,1.3.1,994043,0.0012398803
decredvoting.com,mainnet,2021-02-01,2025-07-21 02:59:51,[3],1,False,211,7899,52,1,1.3.2,994043,0.005129701
stakey.net,mainnet,2020-10-22,2025-07-21 02:59:50,[3],1,False,396,35265,271,0,1.3.2+f79363a87,994043,0.009627307
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-07-21 02:59:50,[3],0.6900000000000001,False,968,304680,669,897,1.4.0-pre+b0fb5469c,1699198,0.19062623
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-07-21 02:59:51,[3],0.30000000000000004,False,252,18709,114,1,1.4.0-pre+015cf707b,994043,0.0061264676
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-07-21 02:59:50,[3],0.18,False,1201,25494,148,1,1.3.2+bec2d12a0,994043,0.029197967000000002
vsp.dcr.farm,mainnet,2020-12-09,2025-07-21 02:59:50,[3],0.5,False,370,14752,70,2,1.3.2,994043,0.008995211000000001
vsp.decredcommunity.org,mainnet,2020-11-05,2025-07-21 02:59:50,[3],0.49,False,353,19839,128,12,1.3.2+bec2d12a0,994043,0.008581917
vsp.stakeminer.com,mainnet,2020-11-09,2025-07-21 02:59:51,[3],1,False,257,34855,225,0,1.3.2+81acb861c,994043,0.0062480248
vspd.99split.com,mainnet,2020-11-17,2025-07-21 02:59:51,[3],0.099,True,38,33891,212,104,1.3.2,994043,0.0009238325
vspd.bass.cf,mainnet,2022-05-01,2025-07-21 02:59:51,[3],0.2,False,254,28461,165,79,1.3.2,994043,0.0061750906000000005
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
