id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-07-20 03:01:21,[3],0.088,False,1239,10562,68,3,1.3.2,993755,0.030207723000000002
dcrhive.com,mainnet,2022-06-23,2025-07-20 03:01:21,[3],1,False,289,28516,211,1,1.3.2+bec2d12a0,993755,0.007046031
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-07-20 03:01:21,[3],0.9500000000000001,False,121,14365,97,320,1.3.2+bec2d12a0,993755,0.0029500683000000002
decred.stake.fun,mainnet,2021-01-28,2025-07-20 03:01:21,[3],0.5,False,51,31426,192,46,1.3.1,993755,0.0012434172
decredvoting.com,mainnet,2021-02-01,2025-07-20 03:01:21,[3],1,False,221,7886,52,1,1.3.2,993755,0.005388141
stakey.net,mainnet,2020-10-22,2025-07-20 03:01:21,[3],1,False,394,35257,271,0,1.3.2+f79363a87,993755,0.009606007500000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-07-20 03:01:21,[3],0.6900000000000001,False,943,304030,669,897,1.4.0-pre+b0fb5469c,1698519,0.18332037
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-07-20 03:01:21,[3],0.30000000000000004,False,262,18695,114,1,1.4.0-pre+015cf707b,993755,0.0063877510000000005
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-07-20 03:01:21,[3],0.18,False,1225,25444,148,1,1.3.2+bec2d12a0,993755,0.029866394
vsp.dcr.farm,mainnet,2020-12-09,2025-07-20 03:01:21,[3],0.5,False,374,14744,70,2,1.3.2,993755,0.009118393
vsp.decredcommunity.org,mainnet,2020-11-05,2025-07-20 03:01:21,[3],0.49,False,332,19826,128,12,1.3.2+bec2d12a0,993755,0.008094402
vsp.stakeminer.com,mainnet,2020-11-09,2025-07-20 03:01:21,[3],1,False,254,34845,225,0,1.3.2+81acb861c,993755,0.006192705000000001
vspd.99split.com,mainnet,2020-11-17,2025-07-20 03:01:21,[3],0.099,True,39,33891,211,104,1.3.2,993755,0.00095084845
vspd.bass.cf,mainnet,2022-05-01,2025-07-20 03:01:21,[3],0.2,False,240,28453,165,79,1.3.2,993755,0.005851375000000001
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
