id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-07-16 02:50:37,[3],0.088,False,1216,10396,68,3,1.3.2,992588,0.02980027
dcrhive.com,mainnet,2022-06-23,2025-07-16 02:50:37,[3],1,False,282,28479,211,1,1.3.2+bec2d12a0,992588,0.006910918
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-07-16 02:50:37,[3],0.9500000000000001,False,123,14339,97,320,1.3.2+bec2d12a0,992588,0.0030143366
decred.stake.fun,mainnet,2021-01-28,2025-07-16 02:50:37,[3],0.5,False,57,31420,192,46,1.3.1,992588,0.0013968876
decredvoting.com,mainnet,2021-02-01,2025-07-16 02:50:37,[3],1,False,241,7857,52,1,1.3.2,992588,0.005906139
stakey.net,mainnet,2020-10-22,2025-07-16 02:50:37,[3],1,False,370,35206,271,0,1.3.2+f79363a87,992588,0.009067516000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-07-16 02:50:37,[3],0.6900000000000001,False,1202,301271,658,897,1.4.0-pre+b0fb5469c,1695791,0.19103624
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-07-16 02:50:37,[3],0.30000000000000004,False,276,18658,114,1,1.4.0-pre+015cf707b,992588,0.006763877000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-07-16 02:50:37,[3],0.18,False,1163,25268,147,1,1.3.2+bec2d12a0,992588,0.02850141
vsp.dcr.farm,mainnet,2020-12-09,2025-07-16 02:50:37,[3],0.5,False,414,14678,69,2,1.3.2,992588,0.010145815
vsp.decredcommunity.org,mainnet,2020-11-05,2025-07-16 02:50:37,[3],0.49,False,302,19783,127,12,1.3.2+bec2d12a0,992588,0.007401054000000001
vsp.stakeminer.com,mainnet,2020-11-09,2025-07-16 02:50:37,[3],1,False,202,34825,225,0,1.3.2+81acb861c,992588,0.0049503740000000004
vspd.99split.com,mainnet,2020-11-17,2025-07-16 02:50:37,[3],0.099,True,45,33885,211,104,1.3.2,992588,0.0011028061
vspd.bass.cf,mainnet,2022-05-01,2025-07-16 02:50:37,[3],0.2,False,222,28416,165,79,1.3.2,992588,0.00544051
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
