id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-07-03 02:45:11,[3],0.088,False,968,9855,68,3,1.3.2,988824,0.023576405
dcrhive.com,mainnet,2022-06-23,2025-07-03 02:45:11,[3],1,False,313,28360,209,1,1.3.2+bec2d12a0,988824,0.007623362000000001
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-07-03 02:45:11,[3],0.9500000000000001,False,111,14279,97,320,1.3.2+bec2d12a0,988824,0.0027034925000000002
decred.stake.fun,mainnet,2021-01-28,2025-07-03 02:45:11,[3],0.5,False,57,31401,192,46,1.3.1,988824,0.00138828
decredvoting.com,mainnet,2021-02-01,2025-07-03 02:45:11,[3],1,False,332,7730,52,1,1.3.2,988824,0.008086122000000001
stakey.net,mainnet,2020-10-22,2025-07-03 02:45:11,[3],1,False,202,35108,268,0,1.3.2+f79363a87,988824,0.0049198694000000005
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-07-03 02:45:11,[3],0.6900000000000001,False,858,292377,638,897,1.4.0-pre+b0fb5469c,1686465,0.1648415
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-07-03 02:45:11,[3],0.30000000000000004,False,270,18554,114,1,1.4.0-pre+015cf707b,988824,0.006576063
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-07-03 02:45:11,[3],0.18,False,1500,24654,142,1,1.3.2+bec2d12a0,988824,0.036533684000000004
vsp.dcr.farm,mainnet,2020-12-09,2025-07-03 02:45:11,[3],0.5,False,579,14443,65,2,1.3.2,988824,0.014102002
vsp.decredcommunity.org,mainnet,2020-11-05,2025-07-03 02:45:11,[3],0.49,False,356,19622,125,12,1.3.2+bec2d12a0,988824,0.008670661000000001
vsp.stakeminer.com,mainnet,2020-11-09,2025-07-03 02:45:11,[3],1,False,189,34743,225,0,1.3.2+81acb861c,988824,0.0046032444
vspd.99split.com,mainnet,2020-11-17,2025-07-03 02:45:11,[3],0.099,True,72,33862,207,104,1.3.2,988824,0.0017536168
vspd.bass.cf,mainnet,2022-05-01,2025-07-03 02:45:11,[3],0.2,False,263,28280,164,79,1.3.2,988824,0.0064055724
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
