id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-07-25 02:50:55,[3],0.088,False,1257,10775,68,3,1.3.2,995179,0.030662276000000002
dcrhive.com,mainnet,2022-06-23,2025-07-25 02:50:55,[3],1,False,287,28564,211,1,1.3.2+bec2d12a0,995179,0.007000854000000001
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-07-25 02:50:55,[3],0.9500000000000001,False,119,14381,97,320,1.3.2+bec2d12a0,995179,0.0029027930000000003
decred.stake.fun,mainnet,2021-01-28,2025-07-25 02:50:55,[3],0.5,False,48,31432,192,46,1.3.1,995179,0.0011708745
decredvoting.com,mainnet,2021-02-01,2025-07-25 02:50:55,[3],1,False,181,7931,52,1,1.3.2,995179,0.0044151726
stakey.net,mainnet,2020-10-22,2025-07-25 02:50:55,[3],1,False,361,35314,271,0,1.3.2+f79363a87,995179,0.008805952
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-07-25 02:50:55,[3],0.6900000000000001,False,978,307360,673,897,1.4.0-pre+b0fb5469c,1701911,0.19142689000000002
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-07-25 02:50:55,[3],0.30000000000000004,False,243,18744,114,1,1.4.0-pre+015cf707b,995179,0.005927552
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-07-25 02:50:55,[3],0.18,False,1140,25659,150,1,1.3.2+bec2d12a0,995179,0.02780827
vsp.dcr.farm,mainnet,2020-12-09,2025-07-25 02:50:55,[3],0.5,False,332,14805,70,2,1.3.2,995179,0.008098548
vsp.decredcommunity.org,mainnet,2020-11-05,2025-07-25 02:50:55,[3],0.49,False,428,19886,129,12,1.3.2+bec2d12a0,995179,0.010440297000000001
vsp.stakeminer.com,mainnet,2020-11-09,2025-07-25 02:50:55,[3],1,False,245,34885,225,0,1.3.2+81acb861c,995179,0.0059763384000000004
vspd.99split.com,mainnet,2020-11-17,2025-07-25 02:50:55,[3],0.099,True,34,33895,212,104,1.3.2,995179,0.0008293694000000001
vspd.bass.cf,mainnet,2022-05-01,2025-07-25 02:50:56,[3],0.2,False,247,28499,165,79,1.3.2,995179,0.006025125
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
