id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-08-04 03:07:18,[3],0.088,False,1282,11187,69,3,1.3.2,998029,0.031353176
dcrhive.com,mainnet,2022-06-23,2025-08-04 03:07:18,[3],1,False,267,28664,211,1,1.3.2+bec2d12a0,998028,0.0065314710000000005
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-08-04 03:07:18,[3],0.9500000000000001,False,114,14412,97,320,1.3.2+bec2d12a0,998029,0.0027880360000000002
decred.stake.fun,mainnet,2021-01-28,2025-08-04 03:07:18,[3],0.5,False,41,31442,193,46,1.3.1,998029,0.0010027146
decredvoting.com,mainnet,2021-02-01,2025-08-04 03:07:18,[3],1,False,154,7973,52,1,1.3.2,998029,0.0037662940000000003
stakey.net,mainnet,2020-10-22,2025-08-04 03:07:18,[3],1,False,324,35419,271,0,1.3.2+f79363a87,998029,0.007923892
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-08-04 03:07:18,[3],0.6900000000000001,False,1003,314876,689,898,1.4.0-pre+b0fb5469c,1709518,0.19716926
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-08-04 03:07:18,[3],0.30000000000000004,False,226,18821,115,1,1.4.0-pre+015cf707b,998029,0.005527158700000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-08-04 03:07:18,[3],0.18,False,1061,26051,154,1,1.3.2+bec2d12a0,998029,0.0259483
vsp.dcr.farm,mainnet,2020-12-09,2025-08-04 03:07:18,[3],0.5,False,264,14909,72,2,1.3.2,998028,0.0064580836
vsp.decredcommunity.org,mainnet,2020-11-05,2025-08-04 03:07:18,[3],0.49,False,622,20082,131,12,1.3.2+bec2d12a0,998028,0.015215636000000001
vsp.stakeminer.com,mainnet,2020-11-09,2025-08-04 03:07:18,[3],1,False,229,34963,226,0,1.3.2+81acb861c,998028,0.0056018983
vspd.99split.com,mainnet,2020-11-17,2025-08-04 03:07:18,[3],0.099,True,22,33906,213,104,1.3.2,998029,0.0005380420000000001
vspd.bass.cf,mainnet,2022-05-01,2025-08-04 03:07:19,[3],0.2,False,255,28560,166,79,1.3.2,998029,0.0062363963000000005
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
