id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-08-22 02:23:27,[3],0.088,False,1338,11999,69,3,1.3.2,1003237,0.032607899999999995
dcrhive.com,mainnet,2022-06-23,2025-08-22 02:23:27,[3],1,False,277,28844,213,1,1.3.2+bec2d12a0,1003237,0.006750664000000001
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-08-22 02:23:27,[3],0.9500000000000001,False,113,14480,97,320,1.3.2+bec2d12a0,1003237,0.002753881
decred.stake.fun,mainnet,2021-01-28,2025-08-22 02:23:27,[3],0.5,False,59,31482,193,46,1.3.1,1003237,0.0014378671
decredvoting.com,mainnet,2021-02-01,2025-08-22 02:23:27,[3],1,False,104,8061,52,1,1.3.2,1003237,0.0025345453
stakey.net,mainnet,2020-10-22,2025-08-22 02:23:27,[3],1,False,309,35620,272,0,1.3.2+f79363a87,1003237,0.0075305244
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-08-22 02:23:27,[3],0.6900000000000001,False,576,326266,723,909,1.4.0-pre+5263bfc2e,1722466,0.09032459999999999
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-08-22 02:23:27,[3],0.30000000000000004,False,270,18985,116,1,1.4.0-pre+015cf707b,1003237,0.0065800697
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-08-22 02:23:27,[3],0.18,False,1126,26769,157,1,1.3.2+bec2d12a0,1003237,0.027441328
vsp.dcr.farm,mainnet,2020-12-09,2025-08-22 02:23:27,[3],0.5,False,174,15050,74,2,1.3.2,1003237,0.0042404896
vsp.decredcommunity.org,mainnet,2020-11-05,2025-08-22 02:23:27,[3],0.49,False,833,20516,133,12,1.3.2+bec2d12a0,1003237,0.020300733
vsp.stakeminer.com,mainnet,2020-11-09,2025-08-22 02:23:27,[3],1,False,264,35114,228,0,1.3.2+81acb861c,1003237,0.006433846
vspd.99split.com,mainnet,2020-11-17,2025-08-22 02:23:27,[3],0.099,True,5,33918,218,104,1.3.2,1003237,0.00012185314
vspd.bass.cf,mainnet,2022-05-01,2025-08-22 02:23:27,[3],0.2,False,228,28711,170,79,1.3.2,1003237,0.0055565033000000005
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
