id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-10-27 02:40:12,[3],0.088,False,1182,15013,72,3,1.3.2,1022207,0.029892266
dcrhive.com,mainnet,2022-06-23,2025-10-27 02:40:11,[3],1,False,216,29432,222,1,1.3.2+bec2d12a0,1022207,0.0054625464000000006
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-10-27 02:40:12,[3],0.9500000000000001,False,83,14724,99,320,1.3.2+bec2d12a0,1022206,0.0020987685
decred.stake.fun,mainnet,2021-01-28,2025-10-27 02:40:11,[3],0.5,False,54,31620,194,46,1.3.1,1022207,0.0013656366000000001
decredvoting.com,mainnet,2021-02-01,2025-10-27 02:40:12,[3],1,False,450,8749,59,1,1.3.2,1022207,0.011380305
stakey.net,mainnet,2020-10-22,2025-10-27 02:40:11,[3],1,False,207,36098,275,0,1.3.2+f79363a87,1019592,0.004707755
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-10-27 02:40:11,[3],0.6900000000000001,False,531,364829,823,911,1.4.0-pre+5263bfc2e,1769965,0.13853379
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-10-27 02:40:11,[3],0.30000000000000004,False,297,19817,120,3,1.4.0-pre+015cf707b,1022207,0.007511001000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-10-27 02:40:11,[3],0.18,False,868,28988,178,1,1.3.2+bec2d12a0,1022207,0.021951342000000002
vsp.dcr.farm,mainnet,2020-12-09,2025-10-27 02:40:11,[3],0.5,False,124,15809,90,2,1.3.2,1022207,0.0031359060000000004
vsp.decredcommunity.org,mainnet,2020-11-05,2025-10-27 02:40:11,[3],0.49,False,345,21792,140,12,1.3.2+bec2d12a0,1022205,0.008724018
vsp.stakeminer.com,mainnet,2020-11-09,2025-10-27 02:40:12,[3],1,False,235,35712,232,0,1.3.2+81acb861c,1022207,0.005943048
vspd.99split.com,mainnet,2020-11-17,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
vspd.bass.cf,mainnet,2022-05-01,2025-10-27 02:40:12,[3],0.16,False,226,29314,174,79,1.3.2,1022207,0.005715442
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
