id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-10-19 02:41:04,[3],0.088,False,1475,14650,70,3,1.3.2,1019946,0.03294249
dcrhive.com,mainnet,2022-06-23,2025-10-19 02:41:04,[3],1,False,274,29370,220,1,1.3.2+bec2d12a0,1019946,0.0061194864000000005
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-10-19 02:41:04,[3],0.9500000000000001,False,105,14696,99,320,1.3.2+bec2d12a0,1019945,0.002344797
decred.stake.fun,mainnet,2021-01-28,2025-10-19 02:41:04,[3],0.5,False,71,31599,194,46,1.3.1,1019946,0.0015857063
decredvoting.com,mainnet,2021-02-01,2025-10-19 02:41:04,[3],1,False,575,8624,56,1,1.3.2,1019946,0.012841987000000001
stakey.net,mainnet,2020-10-22,2025-10-19 02:41:04,[3],1,False,208,36093,275,0,1.3.2+f79363a87,1019184,0.0047783140000000005
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-10-19 02:41:04,[3],0.6900000000000001,False,478,360288,814,910,1.4.0-pre+5263bfc2e,1764241,0.0929238
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-10-19 02:41:04,[3],0.30000000000000004,False,364,19732,119,3,1.4.0-pre+015cf707b,1019946,0.008129536
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-10-19 02:41:04,[3],0.18,False,1090,28741,176,1,1.3.2+bec2d12a0,1019946,0.024343941
vsp.dcr.farm,mainnet,2020-12-09,2025-10-19 02:41:04,[3],0.5,False,165,15766,89,2,1.3.2,1019946,0.003685092
vsp.decredcommunity.org,mainnet,2020-11-05,2025-10-19 02:41:04,[3],0.49,False,453,21679,138,12,1.3.2+bec2d12a0,1019945,0.010116124
vsp.stakeminer.com,mainnet,2020-11-09,2025-10-19 02:41:04,[3],1,False,278,35657,232,0,1.3.2+81acb861c,1019946,0.0062088217000000005
vspd.99split.com,mainnet,2020-11-17,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
vspd.bass.cf,mainnet,2022-05-01,2025-10-19 02:41:04,[3],0.2,False,281,29244,174,79,1.3.2,1019946,0.0062758233
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
