id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-10-23 02:19:07,[3],0.088,False,1350,14827,72,3,1.3.2,1021064,0.031806614000000004
dcrhive.com,mainnet,2022-06-23,2025-10-23 02:19:07,[3],1,False,248,29399,222,1,1.3.2+bec2d12a0,1021063,0.005842305000000001
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-10-23 02:19:07,[3],0.9500000000000001,False,98,14705,99,320,1.3.2+bec2d12a0,1021062,0.0023083808
decred.stake.fun,mainnet,2021-01-28,2025-10-23 02:19:07,[3],0.5,False,61,31609,194,46,1.3.1,1021063,0.0014370185000000001
decredvoting.com,mainnet,2021-02-01,2025-10-23 02:19:07,[3],1,False,518,8681,58,1,1.3.2,1021064,0.012204316000000002
stakey.net,mainnet,2020-10-22,2025-10-23 02:19:07,[3],1,False,207,36098,275,0,1.3.2+f79363a87,1019592,0.004707755
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-10-23 02:19:07,[3],0.6900000000000001,False,861,362399,820,911,1.4.0-pre+5263bfc2e,1767107,0.2482699
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-10-23 02:19:07,[3],0.30000000000000004,False,326,19779,120,3,1.4.0-pre+015cf707b,1021063,0.007679804
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-10-23 02:19:07,[3],0.18,False,977,28865,178,1,1.3.2+bec2d12a0,1021063,0.023015855
vsp.dcr.farm,mainnet,2020-12-09,2025-10-23 02:19:07,[3],0.5,False,151,15783,89,2,1.3.2,1021063,0.0035572099000000003
vsp.decredcommunity.org,mainnet,2020-11-05,2025-10-23 02:19:07,[3],0.49,False,394,21737,139,12,1.3.2+bec2d12a0,1021063,0.009281727
vsp.stakeminer.com,mainnet,2020-11-09,2025-10-23 02:19:07,[3],1,False,253,35687,232,0,1.3.2+81acb861c,1021063,0.0059600933
vspd.99split.com,mainnet,2020-11-17,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
vspd.bass.cf,mainnet,2022-05-01,2025-10-23 02:19:07,[3],0.2,False,249,29283,174,79,1.3.2,1021063,0.0058658626000000005
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
