id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-10-10 02:18:17,[3],0.088,False,1271,14203,70,3,1.3.2,1017365,0.03274423
dcrhive.com,mainnet,2022-06-23,2025-10-10 02:18:17,[3],1,False,220,29295,220,1,1.3.2+bec2d12a0,1017365,0.005667766
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-10-10 02:18:17,[3],0.9500000000000001,False,110,14664,98,320,1.3.2+bec2d12a0,1017364,0.0028335908000000003
decred.stake.fun,mainnet,2021-01-28,2025-10-10 02:18:17,[3],0.5,False,73,31582,194,46,1.3.1,1017365,0.0018806678
decredvoting.com,mainnet,2021-02-01,2025-10-10 02:18:17,[3],1,False,561,8463,53,1,1.3.2,1017365,0.014452803
stakey.net,mainnet,2020-10-22,2025-10-10 02:18:17,[3],1,False,190,36060,275,0,1.3.2+f79363a87,1017365,0.0048948885
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-10-10 02:18:17,[3],0.6900000000000001,False,661,356560,805,910,1.4.0-pre+5263bfc2e,1757746,0.12981147
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-10-10 02:18:17,[3],0.30000000000000004,False,363,19613,119,1,1.4.0-pre+015cf707b,1017365,0.009351813
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-10-10 02:18:17,[3],0.18,False,868,28456,174,1,1.3.2+bec2d12a0,1017365,0.022361912
vsp.dcr.farm,mainnet,2020-12-09,2025-10-10 02:18:17,[3],0.5,False,200,15705,87,2,1.3.2,1017365,0.005152514
vsp.decredcommunity.org,mainnet,2020-11-05,2025-10-10 02:18:17,[3],0.49,False,374,21563,137,12,1.3.2+bec2d12a0,1017365,0.009635202
vsp.stakeminer.com,mainnet,2020-11-09,2025-10-10 02:18:17,[3],1,False,247,35562,232,0,1.3.2+81acb861c,1017365,0.006363355
vspd.99split.com,mainnet,2020-11-17,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
vspd.bass.cf,mainnet,2022-05-01,2025-10-10 02:18:17,[3],0.2,False,267,29145,174,79,1.3.2,1017365,0.006878607
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
