id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-09-09 02:16:15,[3],0.088,False,1379,12822,69,3,1.3.2,1008399,0.033093352
dcrhive.com,mainnet,2022-06-23,2025-09-09 02:21:25,[3],1,False,285,29019,214,1,1.3.2+bec2d12a0,1008400,0.006837976000000001
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-09-09 02:16:15,[3],0.9500000000000001,False,116,14551,97,320,1.3.2+bec2d12a0,1008399,0.0027837772
decred.stake.fun,mainnet,2021-01-28,2025-09-09 02:21:25,[3],0.5,False,68,31515,193,46,1.3.1,1008400,0.0016315171000000001
decredvoting.com,mainnet,2021-02-01,2025-09-09 02:16:15,[3],1,False,85,8117,52,1,1.3.2,1008399,0.0020398367
stakey.net,mainnet,2020-10-22,2025-09-09 02:21:25,[3],1,False,288,35793,274,0,1.3.2+f79363a87,1008400,0.006909955000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-09-09 02:21:25,[3],0.6900000000000001,False,83,336099,748,910,1.4.0-pre+5263bfc2e,1735433,0.017127529000000002
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-09-09 02:21:25,[3],0.30000000000000004,False,408,19209,118,1,1.4.0-pre+015cf707b,1008400,0.009789103
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-09-09 02:21:25,[3],0.18,False,1070,27450,165,1,1.3.2+bec2d12a0,1008400,0.025672399999999998
vsp.dcr.farm,mainnet,2020-12-09,2025-09-09 02:21:25,[3],0.5,False,507,15354,79,2,1.3.2,1008400,0.012164399000000001
vsp.decredcommunity.org,mainnet,2020-11-05,2025-09-09 02:21:25,[3],0.49,False,631,21048,134,12,1.3.2+bec2d12a0,1008400,0.015139518000000001
vsp.stakeminer.com,mainnet,2020-11-09,2025-09-09 02:16:15,[3],1,False,274,35290,228,0,1.3.2+81acb861c,1008399,0.006575474
vspd.99split.com,mainnet,2020-11-17,2025-09-09 02:16:15,[3],0.099,True,2,33920,219,104,1.3.2,1008399,4.799616e-05
vspd.bass.cf,mainnet,2022-05-01,2025-09-09 02:16:15,[3],0.2,False,269,28829,171,79,1.3.2,1008399,0.0064554834
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
