id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-09-18 02:14:07,[3],0.088,False,1244,13214,70,3,1.3.2,1011001,0.030557603000000003
dcrhive.com,mainnet,2022-06-23,2025-09-18 02:14:07,[3],1,False,272,29101,216,1,1.3.2+bec2d12a0,1011001,0.0066814050000000005
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-09-18 02:14:07,[3],0.9500000000000001,False,97,14585,98,320,1.3.2+bec2d12a0,1011000,0.0023824144
decred.stake.fun,mainnet,2021-01-28,2025-09-18 02:14:07,[3],0.5,False,65,31531,194,46,1.3.1,1011001,0.0015966593000000002
decredvoting.com,mainnet,2021-02-01,2025-09-18 02:14:07,[3],1,False,68,8143,52,1,1.3.2,1011001,0.0016703513000000001
stakey.net,mainnet,2020-10-22,2025-09-18 02:14:07,[3],1,False,238,35867,275,0,1.3.2+f79363a87,1011001,0.0058462294
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-09-18 02:14:07,[3],0.6900000000000001,False,689,339228,756,910,1.4.0-pre+5263bfc2e,1741902,0.1347282
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-09-18 02:14:07,[3],0.30000000000000004,False,339,19317,118,1,1.4.0-pre+015cf707b,1011001,0.008327193
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-09-18 02:14:07,[3],0.18,False,883,27782,166,1,1.3.2+bec2d12a0,1011001,0.021690002
vsp.dcr.farm,mainnet,2020-12-09,2025-09-18 02:14:07,[3],0.5,False,383,15482,80,2,1.3.2,1011001,0.009408008
vsp.decredcommunity.org,mainnet,2020-11-05,2025-09-18 02:14:07,[3],0.49,False,493,21233,134,12,1.3.2+bec2d12a0,1011001,0.012110047
vsp.stakeminer.com,mainnet,2020-11-09,2025-09-18 02:14:07,[3],1,False,273,35358,229,0,1.3.2+81acb861c,1011001,0.006705969
vspd.99split.com,mainnet,2020-11-17,2025-09-18 02:14:07,[3],0.099,True,0,33920,221,104,1.3.2,1011001,0
vspd.bass.cf,mainnet,2022-05-01,2025-09-18 02:14:07,[3],0.2,False,293,28914,171,79,1.3.2,1011001,0.0071972487000000005
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
