id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-11-08 02:17:44,[3],0.088,False,1304,15547,79,3,1.3.2,1025798,0.03069391
dcrhive.com,mainnet,2022-06-23,2025-11-08 02:17:44,[3],1,False,295,29525,224,1,1.3.2+bec2d12a0,1025798,0.0069437907
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-11-08 02:17:44,[3],0.9500000000000001,False,113,14765,99,320,1.3.2+bec2d12a0,1025797,0.0026600128
decred.stake.fun,mainnet,2021-01-28,2025-11-08 02:17:44,[3],0.5,False,80,31644,194,46,1.3.1,1025798,0.0018830618000000002
decredvoting.com,mainnet,2021-02-01,2025-11-08 02:17:45,[3],1,False,330,8934,61,1,1.3.2,1025798,0.0077676303
stakey.net,mainnet,2020-10-22,2025-11-08 02:17:44,[3],1,False,178,36225,276,4,1.3.2+f79363a87,1025798,0.0041898126
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-11-08 02:17:44,[3],0.6900000000000001,False,585,370491,830,1063,1.4.0-pre+5263bfc2e,1778624,0.10977669
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-11-08 02:17:44,[3],0.30000000000000004,False,324,19905,120,3,1.4.0-pre+015cf707b,1024726,0.007836687
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-11-08 02:17:44,[3],0.18,False,1083,29379,183,1,1.3.2+bec2d12a0,1025798,0.02549195
vsp.dcr.farm,mainnet,2020-12-09,2025-11-08 02:17:44,[3],0.5,False,118,15863,90,2,1.3.2,1025798,0.0027775161000000003
vsp.decredcommunity.org,mainnet,2020-11-05,2025-11-08 02:17:44,[3],0.49,False,427,21974,140,12,1.3.2+bec2d12a0,1025797,0.010051552
vsp.stakeminer.com,mainnet,2020-11-09,2025-11-08 02:17:44,[3],1,False,230,35811,233,0,1.3.2+81acb861c,1025798,0.005413803
vspd.99split.com,mainnet,2020-11-17,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
vspd.bass.cf,mainnet,2022-05-01,2025-11-08 02:17:44,[3],0.16,False,491,29506,174,79,1.3.2,1025798,0.011557292
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
